username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,,,
";2019-12-17 01:15;0;0;""The future of Scotland has to be decided by Scottish not English. If the 2014 referendum should be honoured then Scotland should remain in the EU because that’s what politicians told the Scottish ppl (vote no to keep your EU membership). Now what?"";;;;""1206744570773540866"";https://twitter.com/giu8203/status/1206744570773540866",,,,,,,,,,,
";2019-12-17 01:06;1;2;""What a Scottish independence referendum in 2020 would mean https://blogs.lse.ac.uk/politicsandpolicy/indyref-2020/ … via @ LSEpoliticsblog"";;@;;""1206742455728640001"";https://twitter.com/sn_hulme/status/1206742455728640001",,,,,,,,,,,
";2019-12-17 01:03;0;1;""The SNP still don't have a majority of votes that support either Independence or and other referendum. They've yet to respect the results of our first referendum. The SNP speak", at best," for around 40% - to 45% of the Scottish electorate."";;;;""1206741664938811392"";https://twitter.com/AyrshireBog/status/1206741664938811392",,,,,,,,,
";2019-12-17 01:02;1;2;""What’s your point? I said the Scottish people wanted another Referendum. I did not predict how people would vote"";;;;""1206741382804779008"";https://twitter.com/annette_duff/status/1206741382804779008",,,,,,,,,,,
";2019-12-17 01:00;0;0;""I want Scottish independence but you let me down and now you're not going to do it. Youre are no more locked in than any one else. We are a single country and you can't keep calling once in a lifetime referendum every 5 years any more than any other part of the country can."";;;;""1206740961977606144"";https://twitter.com/Rolo_Tamasi/status/1206740961977606144",,,,,,,,,,,
";2019-12-17 00:53;0;0;""Scottish tory ""vote for us to stop indyref2""", the fact it's in the SNP manifesto," and the fact they won 80% of Scottish seats means a referendum must be held.....there you go clueless.....fixed that for you."";;;;""1206739088533053442"";https://twitter.com/JethartJinj/status/1206739088533053442",,,,,,,,,
";2019-12-17 00:52;15;15;""The one reason why Boris Johnson might allow Scottish independence referendum in 2020 – John McLellan https://www.scotsman.com/news/opinion/columnists/the-one-reason-why-boris-johnson-might-allow-scottish-independence-referendum-in-2020-john-mclellan-1-5062364 …"";;;;""1206739031251390464"";https://twitter.com/sn_hulme/status/1206739031251390464",,,,,,,,,,,
";2019-12-17 00:52;0;0;""Self-determination exists. Hence the right to vote. But where is the mandate that a majority of Scottish voters want another referendum?"";;;;""1206738934253998080"";https://twitter.com/DemocracyinthUK/status/1206738934253998080",,,,,,,,,,,
";2019-12-17 00:52;0;0;""Boris Johnson holds 'losing hand' on Scottish independence referendum https://www.dailyrecord.co.uk/news/politics/boris-johnson-holds-losing-hand-21109573?utm_source=twitter.com&utm_medium=social&utm_campaign=sharebar …"";;;;""1206738846836236291"";https://twitter.com/sn_hulme/status/1206738846836236291",,,,,,,,,,,
";2019-12-17 00:40;0;0;""So what. They are literally called the Scottish Nationalist Party. They ran on a manifesto pledge to hold a referendum and won 80% of scottish seats far more than 2017. Considering the clear and significant change in material circumstances since 2014"," another referendum is legit."";;;;""1206736011453239297"";https://twitter.com/AwfulPenny/status/1206736011453239297",,,,,,,,,,
";2019-12-17 00:35;0;0;""Boris Johnson holds 'losing hand' on Scottish independence referendum https://www.dailyrecord.co.uk/news/politics/boris-johnson-holds-losing-hand-21109573#ICID=Android_DailyRecordNewsApp_AppShare …"";;;#ICID;""1206734557623533568"";https://twitter.com/acknchip/status/1206734557623533568",,,,,,,,,,,
";2019-12-17 00:16;0;0;""Could # TheQueen give @ NicolaSturgeon permission", as her head of Scottish government," permission for a referendum?"";;@;#;""1206729899131756545"";https://twitter.com/proroguethelies/status/1206729899131756545",,,,,,,,,
";2019-12-17 00:07;217;883;""Nicola Sturgeon says Scotland cannot just be “locked in a cupboard” and denied an independence referendum. But it’s not Boris Johnson locking the cupboard. In 2014", the Scottish people voted to Remain for a generation. That decision must be respected," just like 2016/Brexit."";;;;""1206727537637888009"";https://twitter.com/RogerHelmerMEP/status/1206727537637888009",,,,,,,,,
";2019-12-17 00:04;0;0;""""Boris Johnson faces the twin threat of Scottish independence and a reunification referendum in Northern Ireland in the new Parliament"". https://www.thesun.co.uk/news/10566321/downing-street-department-united-kingdom-breakup/ …"";;;;""1206726865844670466"";https://twitter.com/BalmitgereA/status/1206726865844670466",,,,,,,,,,,
";2019-12-16 23:58;1;7;""You missed the Scottish Independence Referendum then?"";;;;""1206725424400781313"";https://twitter.com/AlbasArachnid/status/1206725424400781313",,,,,,,,,,,
";2019-12-16 23:58;1;31;""How can there *still* be any debate on the labour left about backing a second Scottish referendum and endorsing proportional representation?"";;;;""1206725262311936016"";https://twitter.com/Dai_alectic/status/1206725262311936016",,,,,,,,,,,
";2019-12-16 23:55;0;0;""It's a clear material change", and will be the catalyst for another independence referendum. So, again," what will be the justification to have another referendum post-Scottish independence?"";;;;""1206724479205990400"";https://twitter.com/ZenMizo/status/1206724479205990400",,,,,,,,
";2019-12-16 23:49;0;0;""Swinson was terrible", with every appearance on tv her vote share went down. 'She was going to; be PM ' override the results of the brexit referendum, without a second vote'," to block a second idyref2 no matter what the Scottish people wanted'. She was a disaster."";;;;""1206723011652534273"";https://twitter.com/asimov200/status/1206723011652534273",,,,,,,,
";2019-12-16 23:46;0;7;""I doubt the SNP will want to run on their domestic record in 2021. If the prospect of another referendum is being dangled in front of Scottish voters -- pro and anti-indy -- they won't have to."";;;;""1206722207633805313"";https://twitter.com/jamiedmaxwell/status/1206722207633805313",,,,,,,,,,,
";2019-12-16 23:44;0;1;""Since 2019!.. We in Scotland had them sussed as soon as the 2014 Scottish Referendum was announced."";;;;""1206721863403102208"";https://twitter.com/JackieMackay17/status/1206721863403102208",,,,,,,,,,,
";2019-12-16 23:42;0;2;""Indepence has been inevitable since the re-establishment of the Scottish Parliament. The SNP did better in the 2015 general which was *before* the Brexit referendum."";;;;""1206721394995867650"";https://twitter.com/DavidRoseHMA/status/1206721394995867650",,,,,,,,,,,
";2019-12-16 23:38;1;2;""Anyone who that thinks there won't be a Scottish referendum because of what Boris Johnson & Michael Gove have said", needs to think about the people who said it. Boris Johnson chops & changes his mind all the time. If it becomes easier for him to just give in & grant it," he will."";;;;""1206720179390074881"";https://twitter.com/SimonHutchins2/status/1206720179390074881",,,,,,,,,
";2019-12-16 23:25;0;1;""You know what would be interesting...the trend in postal voting since the 2014 Scottish Referendum. An FOI request might get the leg work done for you. There is a site that can submit requests to all councils"," can’t recall its title at the mo. https://twitter.com/wilde/status/1206707975936782339 …"";;;;""1206717065836605440"";https://twitter.com/paulsoutlook/status/1206717065836605440",,,,,,,,,,
";2019-12-16 23:21;0;0;""Having seen Humza Yousaf and Sturgeon talk about this"," it is evident that the Scottish nationalists are going to try and force through a second indy referendum without Westminster consent. The division and hostility that would unleash in Scotland would be irreversible. https://twitter.com/PeatWorrier/status/1205835389644279808 …"";;;;""1206716035589689345"";https://twitter.com/BroadView23/status/1206716035589689345",,,,,,,,,,
";2019-12-16 23:19;0;0;""I totally understand the Scottish wanting another referendum https://twitter.com/NicolaSturgeon/status/1206649909992140800 …"";;;;""1206715516854980608"";https://twitter.com/chjabo/status/1206715516854980608",,,,,,,,,,,
";2019-12-16 23:15;1;8;""We were also told voting IN to the UK Union would ensure we stayed in the EU. As that has flatly been reneged on", and given the massive mandate for Remain of the EU referendum and subsequent Scottish votes," circumstances have clearly changed. New referendum clearly needed."";;;;""1206714574885572611"";https://twitter.com/CuteLioness/status/1206714574885572611",,,,,,,,,
";2019-12-16 23:09;0;0;""We should have supported # indyref2 and opposed # PeoplesVote — thus respected referendum result both North and South of the border (and probably saved some Scottish seats as well as others)."";;;# #;""1206713008120115200"";https://twitter.com/DrJulianWells/status/1206713008120115200",,,,,,,,,,,
";2019-12-16 23:07;0;0;""Scotland is not all nats and bare in mind that it was a UK referendum on Brexit not a Scottish one now jog on little scotlander"";;;;""1206712394296299526"";https://twitter.com/pandwfacilities/status/1206712394296299526",,,,,,,,,,,
";2019-12-16 23:00;0;0;""Not sure that you should be commenting on democracy given you haven't respected the results of either the EU referendum or the Scottish Independence referendum. Trying to rerun both of these because you didn't get your way."";;;;""1206710629257666566"";https://twitter.com/waitink/status/1206710629257666566",,,,,,,,,,,
";2019-12-16 22:59;0;0;""So why didn't the Catalans use this route? Did they just not make their case internationally? I hope the Scottish Govt needs starts playing the international card after Johnson says No S30 officially to the FMs written case for holding the referendum"";;;;""1206710544050401287"";https://twitter.com/jpm1952/status/1206710544050401287",,,,,,,,,,,
";2019-12-16 22:57;1;1;""@ BreesAnna Also this https://youtu.be/TXQYuLUAbyw about Scottish Independence referendum"," especially the piece ‘Vote No Borders’"";;@;;""1206710046140370944"";https://twitter.com/Gillymg/status/1206710046140370944",,,,,,,,,,
";2019-12-16 22:56;0;0;""If Scottish Labour campaign on a referendum commitment in their manifesto"," getting 50% is less difficult."";;;;""1206709589271400448"";https://twitter.com/dogpatchryan/status/1206709589271400448",,,,,,,,,,
";2019-12-16 22:51;0;0;""I suppose now that the Blue flag waving ", klaxon blaring," megaphone blasting Europhiles have realised it’s pointless camping outside Parliament any more they’ll shortly be replaced by hordes of Gladiatorial Bagpipe blowers campaigning for another Scottish Independence Referendum!"";;;;""1206708572450697216"";https://twitter.com/mrneilbrown/status/1206708572450697216",,,,,,,,,
";2019-12-16 22:51;0;0;""But surely so does support for the union as proved in the GE and the last referendum. I've always thought that Scottish indy is a bit of a cul-de-sac for the left"," not seen a convincing argument for it tbh."";;;;""1206708535666585601"";https://twitter.com/JamesMills1984/status/1206708535666585601",,,,,,,,,,
";2019-12-16 22:50;0;0;""“For the rest of the UK this election was about Brexit", but for the SNP, like all politics, it was about Scottish independence. Since the independence referendum of 2014, which it lost," the SNP has been building the case for another vote.” https://twitter.com/TheEconomist/status/1206695776342200323 …"";;;;""1206708318783201280"";https://twitter.com/sakak/status/1206708318783201280",,,,,,
";2019-12-16 22:47;0;1;""A main factor for this is that in the scottish referendum vote"," you could be 16 to vote. However had to be 18 to vote in the general election. 16-18 year olds were larger percentage in yes voters in 2016"";;;;""1206707503918125056"";https://twitter.com/AlexNewell_/status/1206707503918125056",,,,,,,,,,
";2019-12-16 22:47;8;12;""Boris Johnson adopting 'anti-democratic position' on Scottish independence referendum https://trib.al/4zzTK2D"";;;;""1206707343083352064"";https://twitter.com/TheScotsman/status/1206707343083352064",,,,,,,,,,,
