date,user_loc,message,full_name,country,country_code,geo_code,tidy_tweet,tokens,no_keywords,predictions,word count,neg_scores,neu_scores,pos_scores,compound_scores,latitude,longitude,address,city,City_Nation_Country,nation
2020-01-15 09:21:20,"Cleish, Kinross-shire",@akmaciver Had Brexit not happened. Would the SNP have dropped their calls for #indyref2? Unlikely.,"Camden Town, London",United Kingdom,GB,"[-0.159403, 51.542436]",brexit happen would snp drop call unlik,"['brexit', 'happened', 'would', 'snp', 'dropped', 'calls', 'unlikely']","['brexit', 'happened', 'would', 'snp', 'dropped', 'calls', 'unlikely']",0,15,0.259,0.741,0.0,-0.2732,51.542436,-0.159403,"56B King Henry's Rd, Camden Town, London NW3 3RP, UK",London,"['London', 'England', 'United Kingdom']",England
2020-01-15 09:28:48,"Scotland, United Kingdom",@dhothersall With Labour telling the electorate that #indyref2 could happen in the lifetime of the Parliament and a… https://t.co/XVbbTk4yZt,"Ratho, Scotland",United Kingdom,GB,"[-3.380501, 55.922756]",labour tell elector could happen lifetim parliament,"['labour', 'telling', 'electorate', 'could', 'happen', 'lifetime', 'parliament']","['labour', 'telling', 'electorate', 'could', 'happen', 'lifetime', 'parliament']",0,19,0.0,1.0,0.0,0.0,55.922756,-3.380501,"1 Baird Rd, Ratho, Newbridge EH28 8RU, UK",Newbridge,"['Newbridge', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 09:38:33,"Glasgow, Scotland",@GarvieLloyd @joannaccherry @NicolaSturgeon Youve not been misled. In 2014 your NO vote did mean you stayed in the… https://t.co/pltSlre1EZ,"Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",youv misl vote mean stay,"['youve', 'misled', 'vote', 'mean', 'stayed']","['youve', 'misled', 'vote', 'mean', 'stayed']",0,19,0.0,1.0,0.0,0.0,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 09:44:48,"Livingston, Scotland",Referendums are ‘normal’. Other countries have them all the time. It’s called democracy. #indyref2 #DissolveTheUnion,"Livingston, Scotland",United Kingdom,GB,"[-3.52439, 55.898836]",referendum normal countri time call democraci,"['referendums', 'normal', 'countries', 'time', 'called', 'democracy']","['referendums', 'normal', 'countries', 'time', 'called', 'democracy']",0,15,0.0,1.0,0.0,0.0,55.898836,-3.52439,"10 Curlew Brae, Livingston EH54 6UG, UK",Livingston,"['Livingston', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 10:06:31,"Financial District, Manhattan",@HighlandPaddyHK @tintinip The Scottish independence movement is majority center left and mostly uninterested in Ho… https://t.co/AFp87YGQId,"Wan Chai District, Hong Kong",Hong Kong,HK,"[114.185178, 22.271674]",scottish independ movement major center left mostli uninterest,"['scottish', 'independence', 'movement', 'majority', 'center', 'left', 'mostly', 'uninterested']","['movement', 'majority', 'center', 'left', 'mostly', 'uninterested']",1,16,0.0,1.0,0.0,0.0,22.271674,114.185178,"22 Ventris Rd, Happy Valley, Hong Kong",,"[None, 'Hong Kong Island', 'Hong Kong']",Hong Kong Island
2020-01-15 10:16:54,Dublin/London,What country would willingly want to stay in an unequal Union dominated by one country with an opposing view of the… https://t.co/fHUDjBOoga,"South Dublin, Ireland",Ireland,IE,"[-6.399521, 53.273503]",countri would willingli want stay unequ union domin one countri oppos view,"['country', 'would', 'willingly', 'want', 'stay', 'unequal', 'union', 'dominated', 'one', 'country', 'opposing', 'view']","['country', 'would', 'willingly', 'want', 'stay', 'unequal', 'union', 'dominated', 'one', 'country', 'opposing', 'view']",0,22,0.0,0.894,0.106,0.0772,53.273503,-6.399521,"11 Hazel Hill, Kiltalown, Dublin 24, D24 RK46, Ireland",Dublin 24,"['Dublin 24', 'County Dublin', 'Ireland']",County Dublin
2020-01-15 10:17:58,"Motherwell, Scotland","@mgoldenmsp So when you say ""the Union is on the ballot and the only way to stop indyref2 is to vote conservative""… https://t.co/jNDjd7tEB8","Motherwell, Scotland",United Kingdom,GB,"[-3.984748, 55.801346]",say union ballot way stop indyref vote conserv,"['say', 'union', 'ballot', 'way', 'stop', 'indyref', 'vote', 'conservative']","['say', 'union', 'ballot', 'way', 'stop', 'vote', 'conservative']",0,23,0.239,0.7609999999999999,0.0,-0.29600000000000004,55.801346,-3.984748,"New Jerviston House, Motherwell ML1 4UG, UK",Motherwell,"['Motherwell', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 10:32:44,"Edinburgh, Scotland","If you think an 80 seat right wing Tory majority is bad, imagine the size of the majority in the absence of Scottis… https://t.co/vg9V49twfG","Scotland, United Kingdom",United Kingdom,GB,"[-4.200441, 57.739454]",think seat right wing tori major bad imagin size major absenc scotti,"['think', 'seat', 'right', 'wing', 'tory', 'majority', 'bad', 'imagine', 'size', 'majority', 'absence', 'scottis']","['think', 'seat', 'right', 'wing', 'tory', 'majority', 'bad', 'imagine', 'size', 'majority', 'absence', 'scottis']",1,24,0.241,0.759,0.0,-0.5423,57.739454,-4.200441,"Unnamed Road, Invergordon IV18 0PF, UK",Invergordon,"['Invergordon', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 10:43:30,glenrothes,If #Scotland’s union with #England was a marriage Divorce would already be in process with charges of mental abuse… https://t.co/OqsfN8i0rB,"Kirkcaldy, Scotland",United Kingdom,GB,"[-3.166795, 56.117733]",union marriag divorc would alreadi process charg mental abus,"['union', 'marriage', 'divorce', 'would', 'already', 'process', 'charges', 'mental', 'abuse']","['union', 'marriage', 'divorce', 'would', 'already', 'process', 'charges', 'mental', 'abuse']",0,20,0.0,1.0,0.0,0.0,56.117733,-3.166795,"99 Balfour St, Kirkcaldy KY2 5HD, UK",Kirkcaldy,"['Kirkcaldy', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 10:45:15,,Could Scottish public handle #indyref2??,"Milton Keynes, England",United Kingdom,GB,"[-0.764064, 52.033567]",could scottish public handl,"['could', 'scottish', 'public', 'handle']","['could', 'public', 'handle']",1,5,0.0,1.0,0.0,0.0,52.033567,-0.764064,"90 Kirkstall Pl, Oldbrook, Milton Keynes MK6 2XA, UK",Milton Keynes,"['Milton Keynes', 'England', 'United Kingdom']",England
2020-01-15 10:47:41,Glasgow/Inverness,"And Nicola Sturgeon also told me a second referendum on Scottish independence could still happen in 2020, but it mu… https://t.co/Wu4VhqNskI","Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",nicola sturgeon also told second referendum scottish independ could still happen,"['nicola', 'sturgeon', 'also', 'told', 'second', 'referendum', 'scottish', 'independence', 'could', 'still', 'happen']","['nicola', 'sturgeon', 'also', 'told', 'second', 'referendum', 'could', 'still', 'happen']",1,21,0.0,1.0,0.0,0.0,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 10:55:35,HAWICK,"She's leader of the Scottish National Party. Working for greater Scottish independence IS her day job!

#Scotland… https://t.co/dFD8OMg2uV","Hawick, Scotland",United Kingdom,GB,"[-2.772015, 55.428405]",leader scottish nation parti work greater scottish independ day job,"['leader', 'scottish', 'national', 'party', 'working', 'greater', 'scottish', 'independence', 'day', 'job']","['leader', 'national', 'party', 'working', 'greater', 'day', 'job']",1,18,0.0,0.7829999999999999,0.217,0.3612,55.428405,-2.772015,"100A Weensland Rd, Hawick TD9 9PQ, UK",Hawick,"['Hawick', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 11:25:19,"Glasgow, Scotland","On the People vs the United Kingdom Government on #Scotref, as of this morning, legal advice has been revised. I am… https://t.co/Gp2yoQIdar","Methil, Scotland",United Kingdom,GB,"[-3.024361, 56.18023]",peopl unit kingdom govern morn legal advic revis,"['people', 'united', 'kingdom', 'government', 'morning', 'legal', 'advice', 'revised']","['people', 'united', 'kingdom', 'government', 'morning', 'legal', 'advice', 'revised']",0,22,0.0,0.8240000000000001,0.17600000000000002,0.128,56.18023,-3.024361,"23 Cowley St, Methil, Buckhaven, Leven KY8 3QG, UK",Leven,"['Leven', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 11:31:04,"London, England","Boris Johnson formally rejects Nicola Sturgeon’s demand for a second referendum on Scottish independence

It won st… https://t.co/kM546GPFwu","Hillingdon, London",United Kingdom,GB,"[-0.442361, 51.537061]",bori johnson formal reject nicola sturgeon demand second referendum scottish independ,"['boris', 'johnson', 'formally', 'rejects', 'nicola', 'sturgeon', 'demand', 'second', 'referendum', 'scottish', 'independence']","['boris', 'johnson', 'formally', 'rejects', 'nicola', 'sturgeon', 'demand', 'second', 'referendum']",0,18,0.318,0.682,0.0,-0.4939,51.537061,-0.442361,"116 Pole Hill Rd, Uxbridge UB10 0QE, UK",Uxbridge,"['Uxbridge', 'England', 'United Kingdom']",England
2020-01-15 11:34:34,"Bo'ness, Scotland",My ill-thoughtout nonsense on Scottish Independence: most Scots over 50 associate Westminster with Government; most… https://t.co/Om53LEkuuQ,"Bo'ness, Scotland",United Kingdom,GB,"[-3.602257, 56.010086]",ill thoughtout nonsens scottish independ scot associ westminst govern,"['ill', 'thoughtout', 'nonsense', 'scottish', 'independence', 'scots', 'associate', 'westminster', 'government']","['ill', 'thoughtout', 'nonsense', 'scots', 'associate', 'westminster', 'government']",0,16,0.259,0.741,0.0,-0.4215,56.010086,-3.602257,"24 Lothian St, Bo'ness EH51 9BP, UK",Bo'ness,"[""Bo'ness"", 'Scotland', 'United Kingdom']",Scotland
2020-01-15 11:57:46,"Swindon, England","I find it abhorrent that the General Election was ""a mandate to get Brexit done"" and despite Scots voting a SNP maj… https://t.co/bgcSyvryDq","Swindon, England",United Kingdom,GB,"[-1.78569, 51.573008]",find abhorr gener elect mandat get brexit done despit scot vote snp maj,"['find', 'abhorrent', 'general', 'election', 'mandate', 'get', 'brexit', 'done', 'despite', 'scots', 'voting', 'snp', 'maj']","['find', 'abhorrent', 'general', 'election', 'mandate', 'get', 'brexit', 'done', 'despite', 'scots', 'voting', 'snp', 'maj']",1,23,0.0,1.0,0.0,0.0,51.573008,-1.78569,"64 St Marys Grove, Swindon SN2 1RQ, UK",Swindon,"['Swindon', 'England', 'United Kingdom']",England
2020-01-15 11:59:59,,@chlo08teddy @ScotGovFM @NicolaSturgeon @StarRefrig @scotent No that’s wrong! Nicola said to lend SNP their vote to… https://t.co/P14ccgaHVP,"London, England",United Kingdom,GB,"[-0.148936, 51.500092]",wrong nicola said lend snp vote,"['wrong', 'nicola', 'said', 'lend', 'snp', 'vote']","['wrong', 'nicola', 'said', 'lend', 'snp', 'vote']",0,17,0.383,0.617,0.0,-0.4767,51.500092,-0.148936,"21 Grosvenor Pl, Belgravia, London SW1X 7EA, UK",London,"['London', 'England', 'United Kingdom']",England
2020-01-15 12:05:32,,@chlo08teddy @ScotGovFM @NicolaSturgeon @StarRefrig @scotent There will be NO indyref2! But you can keep kidding yourself! Have a good day,"London, England",United Kingdom,GB,"[-0.148936, 51.500092]",indyref keep kid good day,"['indyref', 'keep', 'kidding', 'good', 'day']","['keep', 'kidding', 'good', 'day']",0,20,0.0,0.58,0.42,0.4404,51.500092,-0.148936,"21 Grosvenor Pl, Belgravia, London SW1X 7EA, UK",London,"['London', 'England', 'United Kingdom']",England
2020-01-15 12:13:32,"London, UK","#PMQs Blackford/Johnson Q1:

Blackford: PM is a democracy denier. His position re refusing a Scottish IndyRef is sh… https://t.co/VQHuTZx5JJ","Paddington, London",United Kingdom,GB,"[-0.173115, 51.524835]",blackford johnson blackford democraci denier posit refus scottish indyref,"['blackford', 'johnson', 'blackford', 'democracy', 'denier', 'position', 'refusing', 'scottish', 'indyref']","['blackford', 'johnson', 'blackford', 'democracy', 'denier', 'position', 'refusing']",1,19,0.238,0.762,0.0,-0.3612,51.524835,-0.173115,"Frith House, 46-56 Frampton St, Marylebone, London NW8 8LX, UK",London,"['London', 'England', 'United Kingdom']",England
2020-01-15 12:13:37,Edinburgh,The PM is strengthening the case for Scottish independence. #PMQs,"Edinburgh, Scotland",United Kingdom,GB,"[-3.203008, 55.943196]",strengthen case scottish independ,"['strengthening', 'case', 'scottish', 'independence']","['strengthening', 'case']",1,10,0.0,0.5660000000000001,0.434,0.3182,55.943196,-3.203008,"7 Brougham St, Edinburgh EH3 9JS, UK",Edinburgh,"['Edinburgh', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 12:26:15,glenrothes,@psflaps @NicolaSturgeon @BorisJohnson Now I don’t get your reasoning. They got trump as president that shows the s… https://t.co/SlsZxLLQx0,"Glenrothes, Scotland",United Kingdom,GB,"[-3.176004, 56.196734]",get reason got trump presid show,"['get', 'reasoning', 'got', 'trump', 'president', 'shows']","['get', 'reasoning', 'got', 'trump', 'president', 'shows']",0,19,0.0,1.0,0.0,0.0,56.196734,-3.176004,"North street retail park, Glenrothes KY7 5NA, UK",Glenrothes,"['Glenrothes', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 12:47:52,Europe,"@MadBadRemainer @NurseMaria46 I'm fairly sure if Remainer had voted for remain candidates, rather than buying-in to… https://t.co/36hYqgFg4Y","Manises, Spain",Spain,ES,"[-0.487958, 39.50382]",fairli sure remain vote remain candid rather buy,"['fairly', 'sure', 'remainer', 'voted', 'remain', 'candidates', 'rather', 'buying']","['fairly', 'sure', 'remainer', 'voted', 'remain', 'candidates', 'rather', 'buying']",1,17,0.0,0.753,0.247,0.3182,39.50382,-0.487958,"Vía Vía Pecuaria, 46940 Manises, Valencia, Spain",,"[None, 'Comunidad Valenciana', 'Spain']",Comunidad Valenciana
2020-01-15 13:06:19,,@daTARTANSPARTAN She said there will be Indyref2 this year so if that doesn’t happen then there is an issue!,"Carluke, Scotland",United Kingdom,GB,"[-3.83354, 55.732019]",said indyref year happen issu,"['said', 'indyref', 'year', 'happen', 'issue']","['said', 'year', 'happen', 'issue']",1,19,0.0,1.0,0.0,0.0,55.732019,-3.83354,"11 Old Bridgend, Carluke ML8 4HN, UK",Carluke,"['Carluke', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 13:17:49,UK,@STVNews Pathetic attempt at spin. Most people seem to be glad @BorisJohnson will put to an end the prospect of Ind… https://t.co/F3Lvg5P1s5,"Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",pathet attempt spin peopl seem glad put end prospect ind,"['pathetic', 'attempt', 'spin', 'people', 'seem', 'glad', 'put', 'end', 'prospect', 'ind']","['pathetic', 'attempt', 'spin', 'people', 'seem', 'glad', 'put', 'end', 'prospect', 'ind']",0,22,0.0,0.606,0.394,0.6369,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 13:34:21,"Glasgow, Scotland.",Westminster Cannot Block Scottish Independence: https://t.co/pjzrTgJm0w - via:@CraigMurrayOrg,"Thornliebank, Scotland",United Kingdom,GB,"[-4.291422, 55.794269]",westminst cannot block scottish independ via,"['westminster', 'cannot', 'block', 'scottish', 'independence', 'via']","['westminster', 'cannot', 'block', 'via']",0,8,0.0,0.675,0.325,0.3412,55.794269,-4.291422,"1 Atholl Dr, Giffnock, Glasgow G46 6QL, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 13:57:25,"glasgow , scotland","@Ianblackford_MP please keep doing what your doing in the HOC , pile the pressure on that democracy denier Johnson… https://t.co/EtDAfeOK9F","Glasgow, Scotland",United Kingdom,GB,"[-4.241751, 55.858303]",pleas keep hoc pile pressur democraci denier johnson,"['please', 'keep', 'hoc', 'pile', 'pressure', 'democracy', 'denier', 'johnson']","['please', 'keep', 'hoc', 'pile', 'pressure', 'democracy', 'denier', 'johnson']",1,20,0.263,0.737,0.0,-0.3612,55.858303,-4.241751,"Blackfriars Street, Glasgow G1 1PU, UK",Glasgow,"['Glasgow', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 14:06:41,"Glasgow, Scotland","https://t.co/BEHekI5gar
0-years-for-indyref2-says-tory-mp-1-5075102

The battle over the timing of a second referen… https://t.co/jiNkJAZPcw","Methil, Scotland",United Kingdom,GB,"[-3.024361, 56.18023]",year indyref say tori battl time second referen,"['years', 'indyref', 'says', 'tory', 'battle', 'timing', 'second', 'referen']","['years', 'says', 'tory', 'battle', 'timing', 'second', 'referen']",0,12,0.0,1.0,0.0,0.0,56.18023,-3.024361,"23 Cowley St, Methil, Buckhaven, Leven KY8 3QG, UK",Leven,"['Leven', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 14:16:03,,@linda8h Talk about disrespect to the Scottish people. What right have you #Michaelgove to imprison Scotland in the… https://t.co/xOEBqc4Dmg,"Bad Hofgastein, Austria",Austria,AT,"[13.093343, 47.159772]",talk disrespect scottish peopl right imprison scotland,"['talk', 'disrespect', 'scottish', 'people', 'right', 'imprison', 'scotland']","['talk', 'disrespect', 'people', 'right', 'imprison']",1,19,0.318,0.682,0.0,-0.4215,47.159772,13.093343,"Weinetsberg 17, 5630 Bad Hofgastein, Austria",,"[None, 'Salzburg', 'Austria']",Salzburg
2020-01-15 14:16:42,,@Son_of_Scots @NicolaSturgeon No you didn’t! I think only a knob jockey would post shite like you did! How’s that i… https://t.co/JADZd80nTp,"Hillingdon, London",United Kingdom,GB,"[-0.442361, 51.537061]",think knob jockey would post shite like,"['think', 'knob', 'jockey', 'would', 'post', 'shite', 'like']","['think', 'knob', 'jockey', 'would', 'post', 'shite', 'like']",0,21,0.0,0.706,0.294,0.3612,51.537061,-0.442361,"116 Pole Hill Rd, Uxbridge UB10 0QE, UK",Uxbridge,"['Uxbridge', 'England', 'United Kingdom']",England
2020-01-15 14:22:08,"Falkirk, Scotland",Kinda makes @BorisJohnson indyref2 refusal letter to @NicolaSturgeon sound even more crass &amp; hollow huh? 🤔… https://t.co/phaM154awg,"Falkirk, Scotland",United Kingdom,GB,"[-3.802786, 56.011915]",kinda make indyref refus letter sound even crass hollow huh,"['kinda', 'makes', 'indyref', 'refusal', 'letter', 'sound', 'even', 'crass', 'hollow', 'huh']","['kinda', 'makes', 'refusal', 'letter', 'sound', 'even', 'crass', 'hollow', 'huh']",0,17,0.0,1.0,0.0,0.0,56.011915,-3.802786,"32 Cotland Dr, Falkirk FK2 7GN, UK",Falkirk,"['Falkirk', 'Scotland', 'United Kingdom']",Scotland
2020-01-15 14:50:53,United Kingdom,@margaret120000 @BBCsarahsmith It is not ‘against anyone’s will’. The 2016 referendum was a national referendum for… https://t.co/YS4gqUtqFD,United Kingdom,United Kingdom,GB,"[-3.446868, 55.012153]",anyon referendum nation referendum,"['anyone', 'referendum', 'national', 'referendum']","['anyone', 'referendum', 'national', 'referendum']",0,17,0.0,1.0,0.0,0.0,55.012153,-3.446868,"Longbridgemuir Farm, Dumfries DG1 4NA, UK",Dumfries,"['Dumfries', 'Scotland', 'United Kingdom']",Scotland
